0.96040875,-0.796499,0.9501644
0.8579652,-0.65307796,0.8221099
0.70942193,-0.484046,0.65307796
0.57112306,-0.32525843,0.5045347
0.44819075,-0.16134867,0.3611137
0.29452536,0.01280545,0.20744829
0.09988251,0.22793701,-0.00768327
0.01792763,0.28940317,-0.04353853
-0.01280545,0.29452536,-0.01792763
0.06402725,0.21769264,0.06402725
0.16134867,0.1254934,0.1818374
0.284281,-0.00256109,0.30989188
0.41745767,-0.14085995,0.46867946
0.5506343,-0.27403662,0.60697836
0.70429975,-0.42770204,0.7606437
0.852843,-0.57112306,0.9194313
1.0269971,-0.73503286,1.0884633
1.1038297,-0.7913768,1.1448072
1.1140741,-0.78113246,1.1243185
1.052608,-0.6889332,1.0372415
0.96040875,-0.5608787,0.9347978
0.852843,-0.41745767,0.8118655
0.7145441,-0.26379228,0.65820014
0.5660009,-0.09988251,0.5147791
0.44306856,0.06402725,0.3559915
0.28940317,0.22281483,0.2023261
0.09988251,0.43794638,0.00256109
0.00256109,0.5096569,-0.04353853
-0.01280545,0.5045347,-0.01280545
0.07427161,0.42257985,0.06914943
0.17159303,0.31501406,0.19720393
0.28940317,0.19208175,0.3355028
0.43282422,0.05890507,0.47380164
0.5608787,-0.08963815,0.62234485
0.7145441,-0.24330355,0.7708881
0.8579652,-0.3816024,0.9245535
1.0423636,-0.5660009,1.1038297
1.1140741,-0.61722267,1.1601738
1.1243185,-0.6018562,1.1345628
1.0679746,-0.5045347,1.052608
0.9808975,-0.37135804,0.9296757
0.87333167,-0.22281483,0.8118655
0.74527717,-0.06914943,0.6633223
0.5916118,0.08451597,0.5147791
0.45331293,0.24842574,0.3611137
0.30989188,0.4072133,0.2023261
0.09988251,0.60697836,-0.00256109
0.01280545,0.6684445,-0.04353853
0.01280545,0.6735667,-0.01280545
0.09988251,0.596734,0.06914943
0.20744829,0.4891682,0.18695956
0.32013625,0.37648022,0.32525843
0.45843512,0.22793701,0.47380164
0.5916118,0.08451597,0.6121005
0.740155,-0.05890507,0.7606437
0.88357604,-0.21769264,0.91430914
1.0628524,-0.3867246,1.0884633
1.1243185,-0.44306856,1.1448072
1.1499294,-0.43282422,1.1140741
1.0935854,-0.32525843,1.0218749
1.0013862,-0.20744829,0.91430914
0.8938204,-0.04866071,0.78113246
0.7657659,0.10500469,0.6377114
0.61722267,0.2535479,0.47892383
0.47380164,0.41745767,0.33038062
0.32525843,0.57112306,0.17159303
0.12037123,0.75039935,-0.02304981
0.03841635,0.8169877,-0.07939379
0.03841635,0.82723206,-0.06402725
0.12037123,0.75552154,0.01792763
0.23305918,0.65307796,0.13573778
0.3559915,0.53014565,0.26891446
0.47892383,0.39184678,0.42257985
0.62746704,0.2535479,0.5660009
0.7760103,0.11012687,0.70942193
0.91430914,-0.04353853,0.8579652
1.0987076,-0.24330355,1.0372415
1.1601738,-0.284281,1.0884633
1.1806625,-0.284281,1.0679746
1.1191963,-0.17159303,0.9808975
1.0372415,-0.04353853,0.86308736
0.91430914,0.09476033,0.75039935
0.796499,0.2535479,0.5916118
0.6479558,0.39696896,0.43794638
0.49941254,0.5506343,0.284281
0.3559915,0.70942193,0.1254934
